YEAR,MO,DY,HR,WD10M,T2M,RH2M,QV2M,T2MDEW,U10M,PS,T2MWET,WS10M,V10M,PRECTOTCORR
2021,1,11,3,317.94,-7.81,99.25,2.01,-8.44,2.67,96.83,-8.13,3.99,-2.96,0.01
2021,1,11,4,321.08,-7.85,98.94,2.01,-8.52,2.49,96.87,-8.19,3.97,-3.09,0.01
2021,1,11,5,323.13,-8.01,98.81,1.95,-8.69,2.39,96.91,-8.35,3.98,-3.19,0.0
2021,1,11,6,324.13,-8.11,98.56,1.95,-8.82,2.37,96.95,-8.47,4.04,-3.27,0.0
2021,1,11,7,325.43,-8.0,97.62,1.95,-8.82,2.32,96.98,-8.42,4.09,-3.37,0.0
2021,1,11,8,329.61,-6.93,93.12,2.01,-8.29,2.3,97.02,-7.61,4.56,-3.93,0.0
2021,1,11,9,333.39,-5.89,88.31,2.14,-7.85,2.19,97.06,-6.88,4.88,-4.37,0.0
2021,1,11,10,337.91,-4.46,80.12,2.14,-7.56,1.94,97.07,-6.01,5.15,-4.77,0.0
2021,1,11,11,342.31,-3.14,72.0,2.2,-7.51,1.62,97.04,-5.33,5.32,-5.07,0.0
2021,1,11,12,344.8,-2.28,68.12,2.2,-7.31,1.4,97.0,-4.8,5.33,-5.15,0.0
2021,1,11,13,347.08,-1.9,67.0,2.26,-7.11,1.18,96.99,-4.5,5.27,-5.14,0.0
2021,1,11,14,348.8,-2.12,68.31,2.26,-7.1,0.95,97.02,-4.61,4.91,-4.81,0.0
2021,1,11,15,347.86,-3.88,76.19,2.14,-7.57,0.8,97.04,-5.73,3.83,-3.74,0.0
2021,1,11,16,342.52,-6.63,89.69,2.01,-8.43,0.98,97.07,-7.53,3.28,-3.12,0.0
2021,1,11,17,338.4,-7.39,93.69,1.95,-8.68,1.23,97.12,-8.03,3.35,-3.12,0.0
2021,1,11,18,334.6,-7.77,96.5,1.95,-8.73,1.4,97.15,-8.25,3.26,-2.95,0.0
2021,1,11,19,326.39,-8.12,99.38,1.95,-8.73,1.66,97.17,-8.42,2.99,-2.49,0.0
2021,1,11,20,318.7,-8.38,100.0,1.95,-8.76,1.92,97.18,-8.57,2.91,-2.19,0.0
2021,1,11,21,314.57,-8.52,100.0,1.95,-8.77,2.09,97.18,-8.65,2.94,-2.06,0.0
2021,1,11,22,313.28,-8.56,100.0,1.95,-8.73,2.15,97.19,-8.65,2.95,-2.02,0.0
2021,1,11,23,312.83,-8.61,100.0,1.95,-8.6,2.14,97.19,-8.6,2.92,-1.98,0.0
2021,1,12,0,315.0,-8.65,100.0,2.01,-8.35,1.95,97.2,-8.5,2.75,-1.95,0.0
2021,1,12,1,317.85,-8.56,100.0,2.08,-7.96,1.64,97.21,-8.27,2.44,-1.81,0.0
2021,1,12,2,320.14,-7.9,100.0,2.2,-7.45,1.27,97.2,-7.68,1.97,-1.52,0.01
2021,1,12,3,319.25,-6.85,100.0,2.32,-6.88,0.88,97.17,-6.87,1.34,-1.02,0.01
2021,1,12,4,300.26,-5.93,100.0,2.38,-6.4,0.66,97.15,-6.17,0.76,-0.38,0.02
2021,1,12,5,256.89,-5.49,99.81,2.44,-6.0,0.57,97.17,-5.75,0.59,0.13,0.03
2021,1,12,6,211.94,-5.63,100.0,2.44,-6.12,0.41,97.18,-5.88,0.78,0.66,0.03
2021,1,12,7,190.67,-5.09,97.06,2.5,-5.95,0.2,97.19,-5.52,1.1,1.08,0.04
2021,1,12,8,177.56,-3.31,88.88,2.62,-5.25,-0.07,97.2,-4.28,1.65,1.65,0.05
2021,1,12,9,188.89,-1.69,83.62,2.87,-4.3,0.34,97.19,-2.99,2.17,2.15,0.09
2021,1,12,10,196.82,-0.3,83.0,3.17,-2.88,0.61,97.15,-1.6,2.11,2.02,0.09
2021,1,12,11,212.5,0.83,85.06,3.54,-1.39,1.12,97.08,-0.28,2.09,1.77,0.1
2021,1,12,12,211.27,1.43,87.62,3.85,-0.4,1.04,96.98,0.51,2.0,1.71,0.16
2021,1,12,13,202.42,1.65,89.88,3.97,0.18,0.77,96.91,0.92,2.03,1.88,0.28
2021,1,12,14,199.73,1.4,93.44,4.09,0.47,0.66,96.85,0.94,1.97,1.85,0.44
2021,1,12,15,226.49,0.96,96.19,4.03,0.43,1.38,96.8,0.69,1.91,1.31,0.62
2021,1,12,16,242.15,0.83,96.88,4.03,0.4,1.92,96.77,0.62,2.17,1.02,0.69
2021,1,12,17,252.81,0.9,96.81,4.09,0.47,2.4,96.75,0.69,2.51,0.74,0.67
2021,1,12,18,260.96,1.06,96.81,4.09,0.62,2.9,96.74,0.84,2.93,0.46,1.08
2021,1,12,19,268.25,1.2,97.25,4.15,0.82,3.33,96.75,1.01,3.33,0.1,1.18
2021,1,12,20,273.08,1.32,97.56,4.21,0.98,3.48,96.74,1.15,3.49,-0.19,1.1
2021,1,12,21,278.78,1.42,97.94,4.27,1.13,3.49,96.75,1.27,3.53,-0.54,0.89
2021,1,12,22,283.66,1.48,98.31,4.33,1.24,3.38,96.76,1.36,3.47,-0.82,0.74
2021,1,12,23,293.95,1.9,97.81,4.39,1.58,3.85,96.78,1.75,4.21,-1.71,0.65
2021,1,13,0,297.87,2.0,98.62,4.52,1.81,3.27,96.8,1.9,3.69,-1.73,0.55
2021,1,13,1,298.42,1.8,99.69,4.46,1.76,2.76,96.83,1.78,3.14,-1.49,0.47
2021,1,13,2,310.91,1.73,100.0,4.46,1.75,2.4,96.86,1.74,3.17,-2.08,0.39
2021,1,13,3,320.68,1.8,100.0,4.46,1.82,2.02,96.88,1.81,3.18,-2.46,0.32
2021,1,13,4,325.33,1.77,100.0,4.46,1.83,1.66,96.92,1.8,2.93,-2.41,0.29
2021,1,13,5,325.8,1.76,100.0,4.46,1.83,1.49,96.97,1.79,2.65,-2.2,0.27
2021,1,13,6,320.84,1.73,100.0,4.46,1.82,1.58,97.0,1.77,2.5,-1.94,0.28
2021,1,13,7,316.73,1.72,100.0,4.46,1.82,1.76,97.02,1.77,2.56,-1.87,0.28
2021,1,13,8,318.32,1.92,100.0,4.52,1.93,1.77,97.06,1.92,2.67,-1.99,0.3
2021,1,13,9,316.72,2.1,99.62,4.58,2.05,1.64,97.1,2.08,2.39,-1.74,0.38
2021,1,13,10,311.8,2.38,99.0,4.64,2.25,1.7,97.13,2.31,2.27,-1.52,0.48
2021,1,13,11,306.12,2.65,98.62,4.7,2.48,1.73,97.1,2.56,2.15,-1.27,0.54
2021,1,13,12,301.73,2.79,98.88,4.76,2.64,1.88,97.06,2.71,2.21,-1.16,0.55
2021,1,13,13,302.32,2.93,99.0,4.82,2.79,2.3,97.05,2.86,2.72,-1.45,0.53
2021,1,13,14,302.39,3.01,99.44,4.82,2.94,2.73,97.07,2.98,3.24,-1.73,0.49
2021,1,13,15,298.71,2.9,100.0,4.82,2.95,2.78,97.09,2.93,3.17,-1.52,0.45
2021,1,13,16,294.73,2.62,100.0,4.82,2.82,2.78,97.08,2.72,3.06,-1.28,0.39
2021,1,13,17,290.34,2.43,100.0,4.76,2.69,2.93,97.09,2.56,3.12,-1.09,0.39
2021,1,13,18,288.22,2.41,100.0,4.76,2.63,3.18,97.11,2.52,3.35,-1.05,0.27
2021,1,13,19,288.59,2.48,100.0,4.7,2.58,3.46,97.13,2.53,3.65,-1.16,0.28
2021,1,13,20,287.96,2.33,100.0,4.7,2.47,3.13,97.14,2.4,3.29,-1.02,0.25
2021,1,13,21,285.54,2.05,100.0,4.64,2.3,2.92,97.16,2.18,3.03,-0.81,0.21
2021,1,13,22,291.01,1.94,100.0,4.58,2.19,2.93,97.17,2.07,3.14,-1.12,0.17
2021,1,13,23,299.96,1.94,100.0,4.58,2.13,3.06,97.17,2.04,3.54,-1.77,0.16
2021,1,14,0,304.99,1.94,100.0,4.58,2.07,3.05,97.15,2.01,3.72,-2.13,0.15
2021,1,14,1,307.86,1.69,100.0,4.46,1.8,2.7,97.15,1.74,3.42,-2.1,0.15
2021,1,14,2,309.11,1.37,100.0,4.33,1.45,2.42,97.12,1.4,3.12,-1.97,0.15
2021,1,14,3,306.08,1.16,100.0,4.27,1.19,2.65,97.09,1.18,3.28,-1.93,0.11
2021,1,14,4,302.64,0.94,100.0,4.21,0.98,2.78,97.05,0.95,3.3,-1.78,0.1
2021,1,14,5,301.78,0.88,99.94,4.21,0.89,2.88,97.03,0.88,3.38,-1.78,0.13
2021,1,14,6,300.81,0.91,99.69,4.21,0.89,2.92,97.02,0.9,3.4,-1.74,0.17
2021,1,14,7,298.64,1.11,99.06,4.21,0.99,2.96,97.02,1.05,3.37,-1.62,0.2
2021,1,14,8,295.87,1.82,97.0,4.33,1.4,3.11,97.01,1.62,3.46,-1.51,0.21
2021,1,14,9,295.43,2.48,95.62,4.52,1.85,3.02,97.01,2.16,3.35,-1.44,0.17
2021,1,14,10,295.91,3.11,94.31,4.64,2.28,3.04,96.98,2.69,3.38,-1.48,0.14
2021,1,14,11,296.81,3.62,93.38,4.76,2.65,2.94,96.91,3.13,3.29,-1.48,0.12
2021,1,14,12,298.12,4.0,92.69,4.88,2.92,2.95,96.83,3.46,3.35,-1.58,0.09
2021,1,14,13,298.24,4.11,93.06,4.94,3.08,2.85,96.76,3.59,3.24,-1.53,0.07
2021,1,14,14,297.46,3.85,94.56,4.88,3.07,2.59,96.71,3.46,2.91,-1.34,0.1
2021,1,14,15,294.85,2.8,98.38,4.76,2.58,2.23,96.67,2.69,2.45,-1.03,0.22
2021,1,14,16,284.69,2.19,100.0,4.64,2.26,2.27,96.61,2.23,2.34,-0.59,0.36
2021,1,14,17,246.22,2.66,98.12,4.7,2.41,1.58,96.57,2.54,1.72,0.7,0.63
2021,1,14,18,198.51,1.88,100.0,4.58,1.98,0.62,96.51,1.94,1.97,1.87,1.37
2021,1,14,19,215.75,1.44,100.0,4.39,1.52,1.16,96.49,1.48,1.99,1.62,1.18
2021,1,14,20,249.03,1.65,99.19,4.39,1.55,2.14,96.5,1.6,2.29,0.82,0.59
2021,1,14,21,279.1,2.35,98.94,4.64,2.2,2.78,96.49,2.28,2.82,-0.45,0.34
2021,1,14,22,301.47,2.69,100.0,4.82,2.76,3.38,96.49,2.73,3.97,-2.07,0.24
2021,1,14,23,305.68,2.72,100.0,4.88,2.92,3.6,96.5,2.82,4.43,-2.59,0.25
2021,1,15,0,305.96,2.4,100.0,4.76,2.6,3.5,96.49,2.5,4.32,-2.54,0.4
2021,1,15,1,305.15,1.99,100.0,4.58,2.11,3.33,96.52,2.05,4.07,-2.34,0.6
2021,1,15,2,301.77,1.68,100.0,4.52,1.79,3.08,96.53,1.73,3.62,-1.91,0.56
2021,1,15,3,298.45,1.61,100.0,4.46,1.67,2.98,96.54,1.64,3.39,-1.62,0.48
2021,1,15,4,297.81,1.64,99.56,4.39,1.59,3.12,96.55,1.62,3.53,-1.65,0.5
2021,1,15,5,301.99,1.72,97.88,4.39,1.44,3.35,96.6,1.58,3.95,-2.09,0.5
2021,1,15,6,305.97,1.43,97.44,4.27,1.09,3.3,96.65,1.26,4.08,-2.4,0.38
2021,1,15,7,310.85,1.11,97.06,4.15,0.71,3.35,96.72,0.91,4.43,-2.9,0.3
2021,1,15,8,313.88,1.15,95.0,4.09,0.47,3.67,96.8,0.81,5.09,-3.53,0.29
2021,1,15,9,315.39,0.97,93.5,3.97,0.06,4.04,96.88,0.51,5.75,-4.09,0.27
2021,1,15,10,317.14,0.9,90.5,3.78,-0.45,4.34,96.93,0.22,6.37,-4.67,0.26
2021,1,15,11,318.99,0.87,88.38,3.72,-0.82,4.32,96.93,0.02,6.58,-4.97,0.24
2021,1,15,12,321.71,0.83,87.38,3.66,-0.99,4.1,96.9,-0.08,6.62,-5.2,0.23
2021,1,15,13,325.52,0.72,87.69,3.66,-1.06,3.72,96.91,-0.17,6.57,-5.41,0.24
2021,1,15,14,328.09,0.51,89.81,3.66,-0.95,3.13,96.93,-0.22,5.93,-5.03,0.22
2021,1,15,15,328.49,-0.06,93.56,3.66,-0.96,2.8,96.97,-0.51,5.35,-4.56,0.18
2021,1,15,16,335.39,-0.65,95.94,3.6,-1.27,2.55,97.0,-0.95,6.14,-5.58,0.16
2021,1,15,17,343.05,-0.84,96.5,3.54,-1.42,2.0,97.05,-1.13,6.86,-6.56,0.13
2021,1,15,18,343.82,-1.21,96.81,3.42,-1.78,1.88,97.12,-1.49,6.73,-6.46,0.02
2021,1,15,19,339.37,-1.92,97.06,3.23,-2.51,2.37,97.2,-2.21,6.72,-6.29,0.01
2021,1,15,20,336.49,-2.74,97.31,3.05,-3.38,2.72,97.26,-3.06,6.82,-6.25,0.0
2021,1,15,21,333.31,-3.56,97.69,2.87,-4.21,2.82,97.3,-3.89,6.28,-5.61,0.0
2021,1,15,22,331.01,-4.21,98.44,2.69,-4.81,2.84,97.34,-4.51,5.87,-5.13,0.0
2021,1,15,23,329.55,-4.7,98.75,2.62,-5.27,2.74,97.36,-4.99,5.41,-4.66,0.0
2021,1,16,0,328.73,-5.14,99.06,2.5,-5.71,2.59,97.38,-5.42,4.98,-4.26,0.0
2021,1,16,1,330.43,-5.45,99.19,2.44,-6.02,2.37,97.4,-5.73,4.8,-4.17,0.0
2021,1,16,2,328.52,-5.68,99.38,2.38,-6.24,2.43,97.41,-5.96,4.65,-3.97,0.0
2021,1,16,3,325.54,-5.9,99.62,2.38,-6.44,2.63,97.41,-6.17,4.65,-3.84,0.0
2021,1,16,4,325.02,-5.98,99.69,2.38,-6.53,2.7,97.44,-6.26,4.7,-3.85,0.0
2021,1,16,5,326.37,-6.06,99.75,2.32,-6.61,2.44,97.5,-6.34,4.4,-3.66,0.0
2021,1,16,6,327.66,-6.31,100.0,2.32,-6.77,2.02,97.52,-6.54,3.78,-3.2,0.0
2021,1,16,7,327.93,-6.19,99.44,2.32,-6.77,1.84,97.53,-6.49,3.46,-2.93,0.0
2021,1,16,8,331.75,-4.53,92.38,2.44,-5.95,1.69,97.54,-5.24,3.57,-3.14,0.0
2021,1,16,9,337.52,-3.05,83.62,2.5,-5.6,1.5,97.55,-4.32,3.92,-3.62,0.0
2021,1,16,10,339.69,-2.06,78.0,2.56,-5.43,1.31,97.54,-3.74,3.78,-3.55,0.0
2021,1,16,11,343.2,-1.09,74.19,2.62,-5.06,1.0,97.48,-3.07,3.46,-3.31,0.0
2021,1,16,12,348.33,-0.4,71.88,2.75,-4.74,0.59,97.42,-2.57,2.94,-2.88,0.0
2021,1,16,13,351.93,-0.1,71.5,2.75,-4.49,0.32,97.36,-2.3,2.28,-2.26,0.0
2021,1,16,14,353.66,-0.25,73.81,2.81,-4.24,0.18,97.32,-2.25,1.63,-1.62,0.0
2021,1,16,15,2.64,-1.3,82.38,2.87,-3.99,-0.05,97.31,-2.64,1.19,-1.19,0.0
2021,1,16,16,17.82,-2.06,82.38,2.69,-4.77,-0.28,97.31,-3.42,0.92,-0.88,0.02
2021,1,16,17,66.45,-2.2,85.44,2.81,-4.47,-0.3,97.3,-3.34,0.33,-0.13,0.07
2021,1,16,18,156.46,-2.37,91.06,2.93,-3.85,-0.34,97.27,-3.11,0.86,0.79,0.48
2021,1,16,19,164.77,-2.52,90.31,2.87,-4.12,-0.48,97.22,-3.32,1.81,1.75,0.66
2021,1,16,20,162.17,-2.48,90.56,2.87,-4.05,-0.71,97.16,-3.26,2.32,2.21,0.83
2021,1,16,21,159.17,-2.35,90.5,2.93,-3.92,-1.03,97.09,-3.13,2.9,2.71,0.9
2021,1,16,22,157.15,-2.15,91.0,2.99,-3.63,-1.3,97.01,-2.89,3.34,3.08,1.03
2021,1,16,23,155.54,-1.82,92.56,3.11,-3.04,-1.18,96.92,-2.43,2.85,2.59,1.14
2021,1,17,0,158.98,-1.4,94.62,3.3,-2.29,-0.65,96.87,-1.85,1.81,1.69,1.1
2021,1,17,1,175.18,-0.99,95.81,3.48,-1.67,-0.12,96.85,-1.33,1.4,1.39,0.91
2021,1,17,2,235.16,-0.36,96.12,3.66,-0.94,0.8,96.8,-0.65,0.97,0.55,0.4
2021,1,17,3,268.59,-0.09,94.81,3.72,-0.82,1.27,96.78,-0.45,1.27,0.03,0.08
2021,1,17,4,300.33,-0.02,95.12,3.72,-0.72,1.47,96.8,-0.37,1.7,-0.86,0.07
2021,1,17,5,311.67,-0.36,97.62,3.72,-0.74,1.49,96.84,-0.56,2.0,-1.33,0.06
2021,1,17,6,315.55,-0.68,99.75,3.72,-0.81,1.62,96.9,-0.74,2.32,-1.66,0.06
2021,1,17,7,313.46,-0.47,99.88,3.78,-0.56,1.64,96.92,-0.51,2.26,-1.55,0.1
2021,1,17,8,311.6,0.65,97.88,4.03,0.37,1.74,96.97,0.51,2.33,-1.55,0.11
2021,1,17,9,312.83,1.24,96.75,4.15,0.8,2.03,97.01,1.02,2.77,-1.88,0.1
2021,1,17,10,314.09,1.66,95.94,4.27,1.1,2.24,97.02,1.38,3.12,-2.17,0.12
2021,1,17,11,314.75,1.87,95.75,4.33,1.27,2.72,97.0,1.57,3.83,-2.7,0.18
2021,1,17,12,317.38,1.65,96.12,4.27,1.13,3.42,96.98,1.4,5.05,-3.72,0.23
2021,1,17,13,321.72,1.5,96.06,4.21,0.97,3.77,97.01,1.23,6.09,-4.78,0.19
2021,1,17,14,325.08,1.37,96.56,4.21,0.9,3.4,97.07,1.14,5.94,-4.87,0.14
2021,1,17,15,327.32,1.07,97.44,4.15,0.73,2.98,97.14,0.9,5.51,-4.64,0.1
2021,1,17,16,330.86,0.74,97.81,4.03,0.46,2.84,97.22,0.6,5.84,-5.1,0.09
2021,1,17,17,335.45,0.46,98.06,3.97,0.2,2.48,97.3,0.33,5.96,-5.42,0.09
2021,1,17,18,339.0,0.29,98.12,3.91,0.05,2.04,97.39,0.17,5.69,-5.31,0.02
2021,1,17,19,341.81,0.12,98.25,3.85,-0.11,1.64,97.45,0.01,5.25,-4.99,0.01
2021,1,17,20,343.59,-0.13,98.5,3.78,-0.35,1.34,97.48,-0.24,4.76,-4.56,0.01
2021,1,17,21,345.23,-0.42,98.75,3.72,-0.63,1.12,97.5,-0.52,4.41,-4.27,0.01
2021,1,17,22,345.23,-0.7,98.75,3.66,-0.95,1.02,97.5,-0.83,3.98,-3.85,0.01
2021,1,17,23,345.96,-1.03,98.81,3.54,-1.3,0.84,97.5,-1.17,3.45,-3.34,0.02
2021,1,18,0,347.33,-1.38,99.0,3.48,-1.68,0.68,97.52,-1.52,3.1,-3.02,0.02
2021,1,18,1,347.2,-1.69,99.25,3.36,-2.0,0.62,97.55,-1.85,2.82,-2.75,0.02
2021,1,18,2,345.8,-2.01,99.56,3.3,-2.31,0.64,97.58,-2.16,2.61,-2.53,0.01
2021,1,18,3,344.34,-2.29,99.88,3.23,-2.59,0.65,97.58,-2.44,2.4,-2.31,0.01
2021,1,18,4,344.28,-2.67,100.0,3.17,-2.88,0.59,97.58,-2.77,2.19,-2.11,0.0
2021,1,18,5,345.02,-2.91,100.0,3.11,-3.06,0.56,97.6,-2.99,2.18,-2.1,0.0
2021,1,18,6,346.84,-2.95,100.0,3.11,-3.11,0.51,97.63,-3.02,2.23,-2.17,0.0
2021,1,18,7,348.5,-2.7,100.0,3.11,-2.94,0.45,97.64,-2.81,2.27,-2.23,0.0
2021,1,18,8,351.47,-0.7,96.06,3.54,-1.35,0.4,97.66,-1.02,2.69,-2.66,0.0
2021,1,18,9,357.21,0.61,93.5,3.78,-0.31,0.14,97.67,0.15,2.89,-2.89,0.0
2021,1,18,10,359.57,1.42,89.12,3.85,-0.16,0.02,97.65,0.63,3.13,-3.12,0.0
2021,1,18,11,2.0,2.0,84.75,3.85,-0.27,-0.12,97.6,0.86,3.35,-3.35,0.0
2021,1,18,12,4.56,2.37,82.19,3.78,-0.33,-0.27,97.55,1.02,3.44,-3.43,0.0
2021,1,18,13,7.09,2.52,80.88,3.78,-0.41,-0.4,97.51,1.05,3.23,-3.2,0.0
2021,1,18,14,10.26,2.3,83.44,3.85,-0.2,-0.46,97.49,1.05,2.59,-2.55,0.0
2021,1,18,15,10.76,0.31,89.94,3.6,-1.13,-0.39,97.48,-0.42,2.09,-2.05,0.0
2021,1,18,16,13.15,-1.63,93.19,3.17,-2.74,-0.5,97.49,-2.19,2.2,-2.14,0.0
2021,1,18,17,17.43,-2.1,95.75,3.11,-2.89,-0.59,97.52,-2.5,1.98,-1.89,0.0
2021,1,18,18,25.94,-2.1,96.56,3.17,-2.78,-0.7,97.53,-2.44,1.61,-1.45,0.0
2021,1,18,19,41.05,-2.05,97.0,3.17,-2.67,-0.79,97.53,-2.36,1.2,-0.91,0.0
2021,1,18,20,53.89,-1.9,97.19,3.23,-2.48,-0.66,97.51,-2.19,0.82,-0.48,0.0
2021,1,18,21,64.65,-2.2,99.0,3.23,-2.57,-0.45,97.49,-2.38,0.49,-0.21,0.0
2021,1,18,22,80.79,-2.63,100.0,3.17,-2.78,-0.29,97.48,-2.7,0.29,-0.05,0.0
2021,1,18,23,161.57,-3.11,100.0,3.11,-3.09,-0.16,97.42,-3.1,0.49,0.47,0.0
2021,1,19,0,187.19,-3.77,100.0,2.99,-3.58,0.11,97.36,-3.67,0.87,0.87,0.0
2021,1,19,1,195.71,-4.16,100.0,2.87,-4.06,0.28,97.33,-4.11,1.04,1.0,0.0
2021,1,19,2,200.56,-4.39,100.0,2.75,-4.63,0.42,97.29,-4.51,1.2,1.12,0.0
2021,1,19,3,202.03,-4.74,98.94,2.62,-5.35,0.55,97.25,-5.04,1.46,1.35,0.0
2021,1,19,4,197.96,-5.18,95.56,2.44,-6.23,0.55,97.21,-5.7,1.77,1.69,0.0
2021,1,19,5,193.58,-5.54,90.12,2.2,-7.31,0.51,97.17,-6.42,2.16,2.1,0.0
2021,1,19,6,191.24,-5.65,83.69,2.01,-8.32,0.49,97.13,-6.99,2.52,2.48,0.0
2021,1,19,7,188.95,-4.96,77.56,2.01,-8.52,0.45,97.1,-6.74,2.86,2.83,0.0
2021,1,19,8,187.16,-2.08,70.94,2.32,-6.64,0.41,97.09,-4.36,3.32,3.3,0.0
2021,1,19,9,179.65,0.78,65.94,2.75,-4.7,-0.02,97.07,-1.96,3.81,3.81,0.0
2021,1,19,10,174.3,2.15,68.0,3.11,-3.06,-0.41,97.04,-0.45,4.09,4.07,0.0
2021,1,19,11,175.53,3.47,68.81,3.48,-1.67,-0.37,96.96,0.9,4.71,4.7,0.0
2021,1,19,12,180.57,4.48,67.19,3.66,-1.06,0.05,96.88,1.71,5.54,5.54,0.0
2021,1,19,13,179.27,4.57,70.0,3.85,-0.41,-0.07,96.84,2.08,5.52,5.52,0.0
2021,1,19,14,176.36,3.89,75.62,3.91,-0.01,-0.34,96.79,1.94,5.29,5.28,0.0
2021,1,19,15,176.2,2.33,82.06,3.85,-0.41,-0.34,96.74,0.96,5.07,5.05,0.0
2021,1,19,16,178.96,0.42,85.81,3.48,-1.69,-0.09,96.71,-0.63,5.16,5.16,0.0
2021,1,19,17,182.98,-0.07,85.06,3.36,-2.29,0.29,96.69,-1.18,5.55,5.55,0.0
2021,1,19,18,184.33,-0.24,83.62,3.23,-2.7,0.44,96.68,-1.47,5.79,5.77,0.0
2021,1,19,19,183.99,-0.17,81.94,3.17,-2.88,0.42,96.66,-1.52,6.07,6.05,0.0
2021,1,19,20,181.46,0.1,81.19,3.23,-2.75,0.16,96.63,-1.32,6.46,6.45,0.0
2021,1,19,21,180.32,0.62,83.06,3.42,-1.95,0.04,96.6,-0.67,6.98,6.98,0.0
2021,1,19,22,179.59,1.4,88.38,3.85,-0.34,-0.05,96.58,0.53,7.67,7.67,0.0
2021,1,19,23,179.01,2.16,94.06,4.33,1.31,-0.14,96.54,1.73,8.17,8.16,0.0
2021,1,20,0,175.85,2.53,95.75,4.52,1.94,-0.59,96.48,2.23,8.09,8.07,0.0
2021,1,20,1,174.15,2.98,94.75,4.64,2.23,-0.84,96.44,2.61,8.28,8.23,0.0
2021,1,20,2,172.8,3.13,94.38,4.7,2.31,-1.03,96.38,2.72,8.23,8.16,0.0
2021,1,20,3,171.92,3.19,94.75,4.7,2.43,-1.16,96.33,2.81,8.22,8.14,0.0
2021,1,20,4,172.28,3.49,95.31,4.82,2.81,-1.13,96.27,3.15,8.43,8.35,0.0
2021,1,20,5,173.15,3.98,95.19,5.0,3.29,-1.08,96.22,3.63,9.03,8.97,0.0
2021,1,20,6,173.35,4.18,95.0,5.07,3.46,-1.09,96.16,3.82,9.44,9.38,0.0
2021,1,20,7,172.02,3.99,96.06,5.07,3.43,-1.23,96.13,3.71,8.84,8.75,0.0
2021,1,20,8,173.61,5.08,93.62,5.31,4.15,-1.11,96.09,4.61,9.96,9.9,0.0
2021,1,20,9,173.77,6.3,91.06,5.68,4.97,-1.2,96.05,5.64,11.09,11.02,0.0
2021,1,20,10,174.14,7.33,88.12,5.86,5.51,-1.24,96.01,6.42,12.17,12.11,0.0
2021,1,20,11,174.65,8.0,84.81,5.92,5.6,-1.19,95.91,6.8,12.74,12.69,0.0
2021,1,20,12,173.81,8.3,82.0,5.86,5.43,-1.41,95.8,6.87,13.11,13.03,0.0
2021,1,20,13,173.42,8.3,80.06,5.74,5.09,-1.54,95.71,6.69,13.44,13.35,0.0
2021,1,20,14,172.19,7.89,80.44,5.62,4.74,-1.77,95.64,6.32,13.06,12.94,0.0
2021,1,20,15,172.54,7.14,82.12,5.43,4.3,-1.65,95.59,5.72,12.69,12.59,0.0
2021,1,20,16,173.45,6.51,84.69,5.37,4.12,-1.41,95.56,5.31,12.4,12.32,0.0
2021,1,20,17,174.17,6.48,85.06,5.37,4.15,-1.24,95.51,5.32,12.23,12.16,0.0
2021,1,20,18,175.24,6.51,84.94,5.37,4.15,-1.02,95.5,5.33,12.24,12.2,0.02
2021,1,20,19,174.87,6.53,84.94,5.37,4.17,-1.11,95.49,5.35,12.41,12.36,0.03
2021,1,20,20,174.98,6.46,85.38,5.37,4.17,-1.07,95.47,5.32,12.23,12.18,0.03
2021,1,20,21,175.26,6.3,85.38,5.31,4.02,-0.99,95.46,5.16,12.01,11.97,0.05
2021,1,20,22,175.01,5.98,85.56,5.25,3.73,-1.03,95.45,4.85,11.85,11.8,0.02
2021,1,20,23,174.1,5.56,86.0,5.13,3.37,-1.15,95.45,4.47,11.18,11.12,0.02
2021,1,21,0,173.96,5.26,85.94,5.0,3.06,-1.12,95.44,4.16,10.61,10.55,0.01
2021,1,21,1,172.86,4.9,87.19,4.94,2.9,-1.21,95.44,3.9,9.75,9.67,0.03
2021,1,21,2,173.27,4.6,89.25,4.94,2.92,-1.06,95.44,3.76,9.07,9.01,0.06
2021,1,21,3,176.01,4.65,90.19,5.0,3.13,-0.62,95.45,3.89,8.87,8.85,0.11
2021,1,21,4,180.0,4.69,91.12,5.07,3.33,-0.0,95.48,4.01,8.4,8.4,0.1
2021,1,21,5,181.89,3.9,95.06,5.0,3.14,0.22,95.51,3.51,6.62,6.62,0.04
2021,1,21,6,182.98,3.33,96.44,4.88,2.8,0.31,95.54,3.06,6.01,6.0,0.01
2021,1,21,7,184.6,3.74,94.44,4.94,2.94,0.51,95.56,3.34,6.33,6.3,0.01
2021,1,21,8,185.26,5.48,89.88,5.31,3.95,0.67,95.59,4.72,7.33,7.3,0.02
2021,1,21,9,185.6,7.24,86.81,5.8,5.2,0.77,95.6,6.23,7.84,7.8,0.03
2021,1,21,10,186.43,9.02,82.81,6.23,6.28,1.02,95.59,7.65,9.14,9.09,0.03
2021,1,21,11,186.82,9.91,79.88,6.35,6.62,1.16,95.53,8.27,9.8,9.73,0.02
2021,1,21,12,185.76,9.82,80.06,6.35,6.57,0.96,95.42,8.19,9.57,9.52,0.01
2021,1,21,13,184.82,9.4,82.0,6.35,6.51,0.77,95.35,7.95,9.11,9.08,0.01
